timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1693325013219,1028,/index.php/hotel/search/9057-128,200,OK,,text,true,,168468,1644,0,0,https://qa-travel.travel-loyalty.com/index.php/hotel/search/9057?city=Allahabad+%28India%29&hotel_destination=45811&location=Delhi+%28India%29&radius=1&latitude=&longitude=&countrycode=&search_type=city_search&hotel_checkin=31-08-2023&hotel_checkout=02-09-2023&rooms=1&adult%5B%5D=2&child%5B%5D=0&childAge_1%5B%5D=1&childAge_1%5B%5D=1,469,0,264
0,0,qa-travel.travel-loyalty.com:443,,"An established connection was aborted by the software in your host machine
**ensure browser is set to accept the JMeter proxy certificate**",,,false,,1482,0,0,0,null,0,0,0
0,0,qa-travel.travel-loyalty.com:443,,"An established connection was aborted by the software in your host machine
**ensure browser is set to accept the JMeter proxy certificate**",,,false,,1482,0,0,0,null,0,0,0
0,0,qa-travel.travel-loyalty.com:443,,"An established connection was aborted by the software in your host machine
**ensure browser is set to accept the JMeter proxy certificate**",,,false,,1482,0,0,0,null,0,0,0
0,0,qa-travel.travel-loyalty.com:443,,"An established connection was aborted by the software in your host machine
**ensure browser is set to accept the JMeter proxy certificate**",,,false,,1482,0,0,0,null,0,0,0
0,0,qa-travel.travel-loyalty.com:443,,"An established connection was aborted by the software in your host machine
**ensure browser is set to accept the JMeter proxy certificate**",,,false,,1482,0,0,0,null,0,0,0
0,0,qa-travel.travel-loyalty.com:443,,"An established connection was aborted by the software in your host machine
**ensure browser is set to accept the JMeter proxy certificate**",,,false,,1482,0,0,0,null,0,0,0
0,0,qa-travel.travel-loyalty.com:443,,"An established connection was aborted by the software in your host machine
**ensure browser is set to accept the JMeter proxy certificate**",,,false,,1482,0,0,0,null,0,0,0
0,0,qa-travel.travel-loyalty.com:443,,"An established connection was aborted by the software in your host machine
**ensure browser is set to accept the JMeter proxy certificate**",,,false,,1482,0,0,0,null,0,0,0
0,0,maps.googleapis.com:443,,"Received fatal alert: unknown_ca
**ensure browser is set to accept the JMeter proxy certificate**",,,false,,1281,0,0,0,null,0,0,0
1693325014646,138,/canonical.html-129,200,OK,,text,true,,317,298,0,0,http://detectportal.firefox.com/canonical.html,138,0,75
1693325014808,141,/success.txt-132,200,OK,,text,true,,235,300,0,0,http://detectportal.firefox.com/success.txt?ipv6,141,0,66
1693325014806,144,/success.txt-131,200,OK,,text,true,,235,300,0,0,http://detectportal.firefox.com/success.txt?ipv4,144,0,68
0,0,accounts.google.com:443,,"Remote host terminated the handshake
**ensure browser is set to accept the JMeter proxy certificate**",,,false,,1408,0,0,0,null,0,0,0
0,0,accounts.google.com:443,,"Remote host terminated the handshake
**ensure browser is set to accept the JMeter proxy certificate**",,,false,,1408,0,0,0,null,0,0,0
